city_name,datetime,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,global_tilted_irradiance_instant,terrestrial_radiation_instant
Quezon City,2021-09-11 09:00:00,,91.0,24.1,29.1,2.5,2.5,0.0,0.0,63.0,1008.7,1004.8,100.0,93.0,85.0,100.0,0.09,0.31,19.9,31.9,228.0,229.0,37.4,25.9,26.6,27.9,28.8,0.52,0.502,0.519,0.477,91.0,3.0,88.0,4.8,91.0,850.1,104.6,3.4,101.1,4.8,104.6,976.8
Quezon City,2021-09-11 10:00:00,26.1,91.0,24.5,29.5,2.9,2.9,0.0,0.0,63.0,1008.5,1004.6,89.0,37.0,43.0,100.0,0.1,0.31,20.7,33.6,231.0,232.0,42.8,25.9,26.6,27.9,28.8,0.513,0.513,0.518,0.478,120.0,1.0,119.0,1.2,120.0,1081.9,130.3,1.1,129.2,1.2,130.3,1174.9
Quezon City,2021-09-11 11:00:00,26.8,90.0,25.0,30.3,0.8,0.8,0.0,0.0,53.0,1008.2,1004.3,81.0,30.0,40.0,100.0,0.18,0.35,22.2,32.7,228.0,229.0,43.6,26.4,26.6,27.9,28.8,0.515,0.511,0.518,0.478,266.0,10.0,256.0,10.9,266.0,1241.7,277.3,10.4,266.9,10.9,277.3,1294.7
Quezon City,2021-09-11 12:00:00,26.8,87.0,24.4,29.7,1.0,1.0,0.0,0.0,55.0,1007.9,1004.0,88.0,46.0,28.0,100.0,0.19,0.47,23.5,34.8,229.0,230.0,46.4,26.6,26.6,27.9,28.8,0.518,0.511,0.518,0.479,256.0,12.0,244.0,12.3,256.0,1318.7,257.8,12.1,245.7,12.3,257.8,1328.0
Quezon City,2021-09-11 13:00:00,26.7,86.0,24.2,29.5,1.9,1.9,0.0,0.0,61.0,1007.6,1003.7,99.0,50.0,40.0,100.0,0.21,0.49,23.5,34.8,230.0,230.0,48.2,26.7,26.6,27.9,28.8,0.512,0.516,0.518,0.479,299.0,39.0,260.0,40.3,299.0,1307.7,291.0,38.0,253.0,40.3,291.0,1272.7
Quezon City,2021-09-11 14:00:00,26.9,86.0,24.4,30.3,0.6,0.6,0.0,0.0,53.0,1007.4,1003.5,100.0,66.0,69.0,100.0,0.21,0.48,20.4,30.6,226.0,228.0,48.2,26.8,26.7,27.9,28.8,0.512,0.515,0.517,0.48,301.0,23.0,278.0,25.7,301.0,1209.3,281.9,21.5,260.3,25.7,281.9,1132.4
Quezon City,2021-09-11 15:00:00,26.0,91.0,24.4,29.6,1.7,1.7,0.0,0.0,61.0,1007.4,1003.5,100.0,79.0,40.0,100.0,0.12,0.31,19.3,31.1,225.0,227.0,43.2,26.6,26.7,27.9,28.8,0.494,0.518,0.519,0.48,159.0,4.0,155.0,5.2,159.0,1030.2,141.5,3.6,137.9,5.2,141.5,916.6
Quezon City,2021-09-11 16:00:00,26.2,88.0,24.1,29.6,0.9,0.9,0.0,0.0,53.0,1007.5,1003.6,100.0,81.0,30.0,100.0,0.12,0.4,19.4,30.9,227.0,228.0,41.8,26.4,26.7,27.9,28.8,0.502,0.514,0.519,0.48,135.0,8.0,127.0,13.8,135.0,782.7,110.4,6.5,103.9,13.8,110.4,640.2
Quezon City,2021-09-11 17:00:00,25.7,92.0,24.3,29.5,0.6,0.6,0.0,0.0,53.0,1007.3,1003.4,77.0,32.0,31.0,100.0,0.06,0.27,16.8,27.5,227.0,228.0,41.0,26.0,26.7,27.9,28.8,0.507,0.512,0.518,0.481,55.0,2.0,53.0,5.6,55.0,483.6,36.6,1.3,35.3,5.6,36.6,321.9
Quezon City,2021-09-11 18:00:00,25.5,93.0,24.4,29.2,0.7,0.7,0.0,0.0,53.0,1007.4,1003.5,65.0,20.0,28.0,100.0,0.04,0.22,18.1,29.1,229.0,230.0,38.2,25.8,26.7,27.9,28.8,0.512,0.51,0.518,0.481,25.0,0.0,25.0,0.0,25.0,153.3,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-11 19:00:00,25.6,94.0,24.5,29.8,0.5,0.5,0.0,0.0,53.0,1007.8,1003.9,60.0,20.0,20.0,100.0,0.0,0.21,15.0,25.7,222.0,226.0,37.1,25.6,26.6,27.9,28.8,0.513,0.509,0.518,0.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-11 20:00:00,,92.0,24.1,29.9,0.3,0.3,0.0,0.0,51.0,1009.0,1005.1,100.0,45.0,91.0,100.0,0.0,0.25,12.3,22.7,220.0,223.0,31.7,26.0,26.5,27.9,28.8,0.513,0.507,0.518,0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-11 21:00:00,25.7,92.0,24.4,30.3,0.7,0.7,0.0,0.0,53.0,1009.2,1005.3,98.0,34.0,62.0,100.0,0.0,0.26,12.4,22.3,206.0,211.0,30.2,25.7,26.5,27.9,28.8,0.515,0.507,0.518,0.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-11 22:00:00,25.7,93.0,24.5,30.3,0.4,0.4,0.0,0.0,51.0,1009.2,1005.3,58.0,18.0,20.0,100.0,0.0,0.23,12.4,21.9,202.0,207.0,23.8,25.5,26.4,27.9,28.8,0.513,0.507,0.517,0.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-11 23:00:00,,94.0,24.5,30.4,0.3,0.3,0.0,0.0,51.0,1008.9,1005.0,54.0,17.0,14.0,100.0,0.0,0.2,10.7,19.8,200.0,207.0,22.3,25.4,26.4,27.8,28.8,0.512,0.507,0.517,0.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-12 00:00:00,25.4,94.0,24.5,30.7,0.3,0.3,0.0,0.0,51.0,1008.1,1004.2,56.0,15.0,21.0,100.0,0.0,0.18,7.9,16.3,196.0,205.0,18.7,25.3,26.4,27.8,28.8,0.511,0.506,0.517,0.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-12 01:00:00,25.2,95.0,24.4,31.0,0.2,0.2,0.0,0.0,51.0,1007.4,1003.5,54.0,21.0,9.0,100.0,0.0,0.15,4.1,10.9,165.0,188.0,13.7,25.3,26.3,27.8,28.8,0.51,0.505,0.516,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-12 02:00:00,24.8,97.0,24.4,30.7,0.2,0.2,0.0,0.0,51.0,1006.9,1003.0,65.0,23.0,26.0,97.0,0.0,0.08,3.1,6.4,111.0,153.0,6.5,25.2,26.3,27.8,28.8,0.509,0.505,0.516,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-12 03:00:00,24.7,97.0,24.2,30.4,0.2,0.2,0.0,0.0,51.0,1006.7,1002.8,75.0,29.0,31.0,100.0,0.0,0.08,3.3,5.9,96.0,133.0,4.7,25.1,26.2,27.8,28.8,0.509,0.504,0.516,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-12 04:00:00,24.6,97.0,24.1,30.2,0.2,0.2,0.0,0.0,51.0,1006.8,1002.9,80.0,32.0,36.0,98.0,0.0,0.09,4.4,5.4,81.0,132.0,5.0,25.0,26.2,27.8,28.8,0.508,0.504,0.516,0.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-12 05:00:00,24.8,96.0,24.0,30.6,0.2,0.2,0.0,0.0,51.0,1007.0,1003.1,71.0,26.0,30.0,100.0,0.0,0.14,1.8,4.1,323.0,225.0,5.0,25.0,26.2,27.8,28.8,0.507,0.503,0.516,0.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-12 06:00:00,24.8,95.0,24.0,30.7,0.1,0.1,0.0,0.0,51.0,1006.9,1003.0,50.0,13.0,14.0,100.0,0.01,0.15,1.8,4.0,90.0,190.0,2.5,24.9,26.1,27.8,28.8,0.506,0.502,0.515,0.484,1.0,0.0,1.0,0.0,1.0,24.7,2.8,0.0,2.8,0.0,0.8,69.0
Quezon City,2021-09-12 07:00:00,25.8,93.0,24.5,31.4,0.0,0.0,0.0,0.0,1.0,1007.2,1003.3,47.0,11.0,12.0,100.0,0.05,0.24,5.4,7.6,90.0,115.0,11.2,25.2,26.1,27.8,28.8,0.504,0.502,0.515,0.484,62.0,9.0,53.0,48.2,62.0,238.0,105.4,15.3,90.1,51.1,99.4,404.5
Quezon City,2021-09-12 08:00:00,27.3,85.0,24.6,33.3,0.0,0.0,0.0,0.0,2.0,1008.1,1004.2,71.0,24.0,32.0,100.0,0.15,0.55,3.1,4.1,135.0,142.0,12.6,26.5,26.1,27.8,28.8,0.502,0.504,0.515,0.485,214.0,62.0,152.0,148.9,214.0,562.4,271.7,78.7,193.0,148.9,271.7,714.2
Quezon City,2021-09-12 09:00:00,28.0,83.0,24.8,34.0,0.2,0.2,0.0,0.0,51.0,1008.8,1004.9,69.0,19.0,36.0,100.0,0.24,0.64,3.9,5.2,202.0,196.0,27.7,27.3,26.2,27.8,28.8,0.502,0.503,0.515,0.486,328.0,96.0,232.0,152.5,328.0,850.3,376.9,110.3,266.6,152.5,376.9,976.9
Quezon City,2021-09-12 10:00:00,28.5,82.0,25.1,34.0,0.3,0.3,0.0,0.0,51.0,1008.7,1004.8,69.0,28.0,23.0,100.0,0.36,0.71,9.2,11.7,231.0,227.0,36.7,28.2,26.3,27.8,28.8,0.501,0.502,0.515,0.486,504.0,229.0,275.0,285.9,504.0,1081.9,547.3,248.7,298.6,285.9,547.3,1174.7
Quezon City,2021-09-12 11:00:00,27.5,85.0,24.7,32.2,3.3,3.3,0.0,0.0,63.0,1008.5,1004.6,55.0,12.0,24.0,100.0,0.27,0.56,12.4,17.0,240.0,238.0,40.7,28.1,26.4,27.8,28.8,0.513,0.508,0.515,0.486,381.0,81.0,300.0,88.1,381.0,1241.4,397.2,84.4,312.7,88.1,397.2,1294.2
Quezon City,2021-09-12 12:00:00,27.5,85.0,24.8,33.1,0.2,0.2,0.0,0.0,51.0,1008.1,1004.2,60.0,16.0,26.0,100.0,0.15,0.54,7.1,10.0,221.0,221.0,31.0,27.8,26.5,27.8,28.8,0.51,0.508,0.515,0.486,176.0,1.0,175.0,1.0,176.0,1318.0,177.2,1.0,176.2,1.0,177.2,1327.0
Quezon City,2021-09-12 13:00:00,28.1,84.0,25.0,34.1,0.3,0.3,0.0,0.0,51.0,1007.5,1003.6,50.0,10.0,18.0,100.0,0.23,0.62,4.7,5.6,247.0,243.0,27.0,28.1,26.6,27.8,28.8,0.509,0.508,0.514,0.487,292.0,19.0,273.0,19.6,292.0,1306.4,284.1,18.5,265.6,19.6,284.1,1271.1
Quezon City,2021-09-12 14:00:00,27.9,85.0,25.1,34.0,0.3,0.3,0.0,0.0,51.0,1007.2,1003.3,48.0,15.0,8.0,100.0,0.2,0.57,5.0,6.1,270.0,267.0,30.6,28.2,26.7,27.8,28.8,0.508,0.507,0.514,0.487,257.0,33.0,224.0,36.9,257.0,1207.4,240.6,30.9,209.7,36.9,240.6,1130.2
Quezon City,2021-09-12 15:00:00,27.1,88.0,24.8,32.8,0.5,0.5,0.0,0.0,53.0,1007.3,1003.4,98.0,39.0,54.0,100.0,0.12,0.45,6.2,8.8,249.0,251.0,32.8,27.9,26.8,27.7,28.8,0.509,0.506,0.514,0.487,149.0,2.0,147.0,2.6,149.0,1027.7,132.5,1.8,130.7,2.6,132.5,913.8
Quezon City,2021-09-12 16:00:00,27.0,89.0,24.9,33.2,0.4,0.4,0.0,0.0,51.0,1006.9,1003.0,38.0,9.0,0.0,100.0,0.07,0.41,-1.0,4.7,194.0,212.0,29.9,27.5,26.9,27.7,28.8,0.509,0.506,0.514,0.487,77.0,0.0,77.0,0.0,77.0,779.5,62.9,0.0,62.9,0.0,62.9,636.8
Quezon City,2021-09-12 17:00:00,27.2,88.0,25.0,33.5,0.3,0.3,0.0,0.0,51.0,1007.1,1003.2,43.0,14.0,0.0,100.0,0.07,0.43,2.6,4.0,196.0,207.0,7.9,27.4,27.0,27.7,28.8,0.509,0.506,0.514,0.487,91.0,3.0,88.0,8.4,91.0,479.9,60.3,2.0,58.3,8.4,60.3,317.9
Quezon City,2021-09-12 18:00:00,,95.0,25.3,32.5,0.1,0.1,0.0,0.0,51.0,1007.5,1003.6,36.0,7.0,0.0,100.0,0.02,0.16,3.6,6.2,143.0,159.0,5.8,27.0,27.0,27.7,28.8,0.507,0.505,0.514,0.487,20.0,0.0,20.0,0.0,20.0,149.8,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-12 19:00:00,25.7,97.0,25.1,32.0,0.0,0.0,0.0,0.0,1.0,1008.0,1004.1,32.0,1.0,1.0,100.0,0.0,0.11,3.8,6.4,107.0,128.0,6.8,26.6,27.0,27.7,28.8,0.505,0.505,0.514,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-12 20:00:00,25.8,97.0,25.3,32.4,0.0,0.0,0.0,0.0,3.0,1008.6,1004.7,96.0,7.0,100.0,100.0,0.0,0.09,2.3,5.4,141.0,184.0,6.8,26.5,27.0,27.7,28.8,0.511,0.513,0.514,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-12 21:00:00,25.7,98.0,25.3,32.2,0.1,0.1,0.0,0.0,51.0,1009.2,1005.3,55.0,4.0,36.0,100.0,0.0,0.08,2.5,6.1,135.0,183.0,3.6,26.3,27.0,27.7,28.8,0.509,0.512,0.514,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-12 22:00:00,25.3,97.0,24.9,31.4,0.0,0.0,0.0,0.0,1.0,1009.6,1005.7,44.0,1.0,22.0,100.0,0.0,0.09,4.0,7.7,117.0,152.0,7.2,26.0,27.0,27.7,28.8,0.506,0.511,0.514,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-12 23:00:00,24.7,97.0,24.2,30.3,0.0,0.0,0.0,0.0,1.0,1009.3,1005.4,38.0,0.0,13.0,100.0,0.0,0.09,4.4,6.4,99.0,142.0,7.2,25.7,26.9,27.7,28.8,0.504,0.511,0.514,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-13 00:00:00,24.5,96.0,23.9,30.0,0.0,0.0,0.0,0.0,1.0,1009.3,1005.4,37.0,0.0,11.0,100.0,0.0,0.12,3.7,5.7,79.0,125.0,6.8,25.5,26.8,27.7,28.8,0.502,0.51,0.514,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-13 01:00:00,24.2,96.0,23.5,29.5,0.0,0.0,0.0,0.0,1.0,1008.9,1005.0,32.0,0.0,4.0,100.0,0.0,0.12,3.4,5.1,72.0,129.0,6.5,25.3,26.8,27.7,28.8,0.5,0.509,0.514,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-13 02:00:00,23.9,96.0,23.2,29.1,0.0,0.0,0.0,0.0,1.0,1008.5,1004.6,30.0,0.0,0.0,100.0,0.0,0.12,2.9,4.7,60.0,122.0,6.1,25.0,26.7,27.7,28.8,0.499,0.508,0.514,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-13 03:00:00,23.3,96.0,22.7,28.1,0.0,0.0,0.0,0.0,1.0,1008.0,1004.1,36.0,0.0,10.0,100.0,0.0,0.11,3.9,5.4,68.0,138.0,5.8,24.7,26.6,27.7,28.8,0.498,0.507,0.514,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-13 04:00:00,,95.0,22.5,28.0,0.0,0.0,0.0,0.0,0.0,1007.9,1004.0,10.0,0.0,11.0,13.0,0.0,0.14,3.9,5.9,68.0,137.0,5.8,24.5,26.5,27.7,28.8,0.497,0.506,0.513,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-13 05:00:00,23.3,93.0,22.2,28.0,0.0,0.0,0.0,0.0,1.0,1008.2,1004.3,32.0,0.0,4.0,100.0,0.0,0.19,2.6,4.4,56.0,145.0,5.8,24.4,26.4,27.7,28.7,0.496,0.505,0.513,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-13 06:00:00,23.5,93.0,22.3,28.4,0.0,0.0,0.0,0.0,1.0,1008.5,1004.6,30.0,0.0,0.0,100.0,0.01,0.2,1.8,2.5,37.0,172.0,3.6,24.2,26.3,27.7,28.7,0.495,0.504,0.513,0.49,2.0,0.0,2.0,0.0,2.0,24.6,5.6,0.0,5.6,0.0,1.6,68.8
Quezon City,2021-09-13 07:00:00,25.6,91.0,24.0,31.1,0.0,0.0,0.0,0.0,1.0,1009.1,1005.2,30.0,0.0,0.0,100.0,0.06,0.29,4.0,5.6,80.0,135.0,9.7,24.8,26.2,27.7,28.7,0.494,0.503,0.513,0.49,95.0,39.0,56.0,208.7,95.0,237.9,161.5,66.3,95.2,221.5,152.2,404.6
Quezon City,2021-09-13 08:00:00,27.5,999.0,24.2,33.4,0.0,0.0,0.0,0.0,1.0,1010.1,1006.2,30.0,0.0,0.0,100.0,0.22,0.66,2.5,2.5,360.0,8.0,13.0,26.1,26.3,27.7,28.8,0.495,0.503,0.513,0.49,325.0,217.0,108.0,521.2,325.0,562.6,412.7,275.6,137.1,521.2,412.7,714.4
Quezon City,2021-09-13 09:00:00,29.0,78.0,24.7,35.4,0.0,0.0,0.0,0.0,1.0,1010.8,1006.9,33.0,0.0,5.0,100.0,0.35,0.88,0.8,0.8,27.0,63.0,10.4,27.5,26.3,27.7,28.7,0.493,0.502,0.513,0.49,479.0,274.0,205.0,435.3,479.0,850.4,550.3,314.8,235.5,435.3,550.3,977.0
Quezon City,2021-09-13 10:00:00,30.1,72.0,24.6,37.1,0.1,0.1,0.0,0.0,51.0,1010.8,1006.9,42.0,5.0,13.0,100.0,0.5,1.18,2.5,2.9,225.0,210.0,16.2,29.0,26.5,27.7,28.7,0.49,0.5,0.513,0.49,679.0,444.0,235.0,554.6,679.0,1081.9,737.2,482.1,255.1,554.6,737.2,1174.6
Quezon City,2021-09-13 11:00:00,30.5,70.0,24.4,36.9,0.1,0.1,0.0,0.0,51.0,1010.3,1006.4,40.0,6.0,7.0,100.0,0.52,1.3,5.9,6.9,232.0,227.0,16.9,29.9,26.7,27.7,28.7,0.486,0.498,0.513,0.49,693.0,395.0,298.0,430.1,693.0,1241.1,722.3,411.7,310.6,430.1,722.3,1293.6
Quezon City,2021-09-13 12:00:00,30.5,71.0,24.7,37.5,0.0,0.0,0.0,0.0,1.0,1010.0,1006.1,44.0,7.0,13.0,100.0,0.57,1.26,6.6,8.3,241.0,236.0,22.0,30.7,26.9,27.7,28.7,0.482,0.497,0.512,0.49,770.0,391.0,379.0,401.1,770.0,1317.2,775.1,393.6,381.5,401.1,775.1,1326.0
Quezon City,2021-09-13 13:00:00,30.6,999.0,25.1,38.0,0.0,0.0,0.0,0.0,1.0,1009.2,1005.3,43.0,2.0,20.0,98.0,0.58,1.2,5.8,7.1,263.0,255.0,21.6,31.3,27.2,27.7,28.7,0.478,0.495,0.512,0.491,784.0,496.0,288.0,513.6,784.0,1305.0,762.6,482.5,280.1,513.6,762.6,1269.4
Quezon City,2021-09-13 14:00:00,30.6,72.0,24.9,36.8,0.0,0.0,0.0,0.0,1.0,1009.1,1005.2,36.0,2.0,16.0,83.0,0.46,1.23,5.8,6.6,263.0,261.0,19.4,31.4,27.4,27.7,28.7,0.475,0.493,0.512,0.491,610.0,389.0,221.0,436.1,610.0,1205.4,570.8,364.0,206.8,436.1,570.8,1127.9
Quezon City,2021-09-13 15:00:00,30.1,73.0,24.8,35.9,4.5,4.5,0.0,0.0,63.0,1009.4,1005.5,40.0,6.0,12.0,90.0,0.42,1.14,5.5,6.4,259.0,254.0,19.8,31.2,27.7,27.7,28.7,0.52,0.493,0.511,0.491,557.0,334.0,223.0,440.3,557.0,1025.1,495.0,296.8,198.2,440.3,495.0,910.9
Quezon City,2021-09-13 16:00:00,29.1,75.0,24.2,35.0,5.3,5.3,0.0,0.0,63.0,1009.7,1005.8,100.0,96.0,18.0,100.0,0.26,1.01,2.3,2.7,108.0,113.0,18.4,30.5,27.8,27.7,28.7,0.52,0.513,0.511,0.491,355.0,158.0,197.0,275.0,355.0,776.3,289.6,128.9,160.7,275.0,289.6,633.3
Quezon City,2021-09-13 17:00:00,26.8,89.0,24.9,31.5,2.8,2.8,0.0,0.0,63.0,1010.4,1006.5,63.0,29.0,19.0,84.0,0.1,0.37,13.0,19.7,141.0,142.0,25.9,29.2,28.0,27.7,28.7,0.5,0.517,0.514,0.491,128.0,35.0,93.0,99.3,128.0,476.1,84.4,23.1,61.3,99.3,84.4,313.9
Quezon City,2021-09-13 18:00:00,26.0,92.0,24.6,31.4,0.2,0.2,0.0,0.0,51.0,1011.1,1007.2,37.0,2.0,21.0,75.0,0.03,0.26,7.1,12.3,131.0,128.0,26.3,28.1,28.0,27.7,28.7,0.5,0.515,0.514,0.491,40.0,16.0,24.0,104.8,40.0,147.7,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-13 19:00:00,25.7,94.0,24.7,31.4,0.0,0.0,0.0,0.0,1.0,1011.3,1007.4,29.0,0.0,6.0,83.0,0.0,0.2,5.9,11.7,142.0,133.0,13.0,27.3,28.0,27.7,28.7,0.499,0.514,0.514,0.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-13 20:00:00,26.0,93.0,24.8,32.1,0.0,0.0,0.0,0.0,1.0,1011.9,1008.0,31.0,1.0,8.0,83.0,0.0,0.24,3.8,8.7,139.0,120.0,11.5,29.4,28.0,27.7,28.7,0.482,0.482,0.511,0.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-13 21:00:00,26.4,92.0,25.0,32.2,0.0,0.0,0.0,0.0,1.0,1012.1,1008.2,38.0,4.0,9.0,97.0,0.0,0.27,7.0,11.2,168.0,165.0,12.2,28.6,28.1,27.7,28.7,0.482,0.482,0.51,0.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-13 22:00:00,26.3,93.0,25.0,32.1,0.0,0.0,0.0,0.0,1.0,1012.7,1008.8,41.0,8.0,11.0,91.0,0.0,0.24,6.2,13.0,144.0,152.0,12.6,28.0,28.1,27.7,28.7,0.481,0.481,0.51,0.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-13 23:00:00,26.0,94.0,25.0,32.0,0.0,0.0,0.0,0.0,1.0,1012.8,1008.9,39.0,7.0,9.0,91.0,0.0,0.19,5.2,12.0,124.0,134.0,11.2,27.5,28.0,27.7,28.7,0.481,0.481,0.51,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-14 00:00:00,25.4,97.0,24.8,31.3,0.0,0.0,0.0,0.0,1.0,1012.4,1008.5,33.0,8.0,6.0,74.0,0.0,0.1,5.0,8.7,120.0,138.0,9.0,27.1,28.0,27.7,28.7,0.48,0.48,0.51,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-14 01:00:00,25.2,96.0,24.5,31.1,0.0,0.0,0.0,0.0,1.0,1011.9,1008.0,27.0,7.0,3.0,64.0,0.0,0.13,3.2,5.2,90.0,146.0,6.5,26.8,27.9,27.7,28.7,0.48,0.48,0.51,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-14 02:00:00,24.7,96.0,24.0,30.4,0.0,0.0,0.0,0.0,1.0,1011.7,1007.8,29.0,2.0,2.0,87.0,0.0,0.12,2.7,4.2,67.0,149.0,4.0,26.5,27.8,27.7,28.7,0.479,0.48,0.51,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-14 03:00:00,24.5,95.0,23.6,29.9,0.0,0.0,0.0,0.0,1.0,1011.5,1007.6,28.0,0.0,2.0,88.0,0.0,0.16,2.6,4.4,56.0,125.0,4.7,26.2,27.8,27.7,28.7,0.479,0.479,0.509,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-14 04:00:00,24.3,93.0,23.1,29.4,0.0,0.0,0.0,0.0,1.0,1011.2,1007.3,25.0,0.0,3.0,76.0,0.0,0.2,3.4,5.9,58.0,104.0,6.5,25.9,27.7,27.7,28.7,0.479,0.479,0.509,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-14 05:00:00,23.9,94.0,22.9,28.8,0.0,0.0,0.0,0.0,1.0,1011.1,1007.2,21.0,0.0,4.0,63.0,0.0,0.16,3.5,6.0,66.0,107.0,6.5,25.7,27.5,27.7,28.7,0.478,0.479,0.509,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2021-09-14 06:00:00,24.1,93.0,22.9,28.8,0.0,0.0,0.0,0.0,1.0,1011.6,1007.7,22.0,1.0,3.0,65.0,0.02,0.21,4.7,9.7,81.0,112.0,7.9,25.5,27.4,27.7,28.7,0.478,0.478,0.509,0.492,2.0,0.0,2.0,0.0,2.0,24.5,5.6,0.0,5.6,0.0,1.6,68.6
Quezon City,2021-09-14 07:00:00,26.2,87.0,23.9,31.6,0.0,0.0,0.0,0.0,1.0,1012.0,1008.1,24.0,4.0,13.0,42.0,0.07,0.43,4.0,9.3,85.0,118.0,11.9,25.9,27.3,27.7,28.7,0.477,0.478,0.509,0.492,107.0,66.0,41.0,353.3,107.0,237.9,182.0,112.3,69.7,375.1,171.4,404.7
